,Lambda2,Lambda3,Lambda4,Lambda5,muj,YA1,YA2,YB1,YB2,YC1,YC2,YRG,YRH,vx,g1p,Fi11,Fi12,Fi21,Fi22,Fj11,Fj12,Fj21,Fj22,L611,L612,L621,L622,L711,L712,L721,L722,M111,M112,M121,M122,M211,M212,M221,M222,hd11,hd12,hd13,hd21,hd22,hd23,he12,he13,he22,he23,ZP22,ZP23,ZP24,ZP25,ZP32,ZP33,ZP34,ZP35,ZP42,ZP43,ZP44,ZP45,ZP52,ZP53,ZP54,ZP55,mh1,mh2,mH2,mH3,mH4,mH5,mss,MZ,MZp,mnu1,mnu2,mnu3,mchi,mFv,meD1,meD2,VL11,VL12,VL21,VL22,UL11,UL12,UL21,UL22,L1,L2,mv1,mv2,mv3,T,S,U,meg,g2mu,Omega,SIP,SDP,SIN,SDN,sv
51241,-0.007159714663030409,0.00028179226477216936,-0.00452122868115656,-0.00031488558479274265,1461017.08712309,0.6632461149377948,0.0010096163088466807,0.009256861179852995,0.00042881204204759575,0.14152513384044907,0.000834866492740999,0.5409335142605651,0.01964852705016032,1007.0059544376574,0.126533325197137,0.00031676631183274665,0.0,0.0,0.017530500622218708,0.0008073998514392897,0.0,0.0,0.0002089912586907765,0.00037570821559941917,0.00014898651645121473,0.04604753205972702,0.003588350006412194,0.0008447546618086294,0.017272301456534737,0.027824078160966426,0.0004124503808833553,2496214319.410827,0.0,0.0,1874055417.0681286,265551596.58847916,0.0,0.0,1436722.0571053438,24.573634905142807,-12.279975397941337,-80.02902859118821,3.358063186177447,16.628549581457893,16.924522355867747,0.001083666822445136,2.8505768157415974e-05,1.32486436453867e-05,7.591020319957024e-05,-1.89206316e-16,6.665950479999999e-09,1.96071051e-06,-1.0,1.0111653699999999e-10,1.52274983e-14,-1.0,-1.96071051e-06,7.179625459999999e-09,-1.0,-2.16580226e-15,-6.665950479999999e-09,1.0,7.179625459999999e-09,1.0111653699999999e-10,5.69129687e-17,120.48353300000001,124.879849,1198.63855,16295.7548,43290.3581,49962.1258,1208.7292699999998,91.1887,637.098961,2.76844093e-28,8.445391969999999e-12,5.09408196e-11,472.27153,100.774472,2.5086668,137.75753500000002,-0.050681427800000005,0.9987148709999999,0.9987148709999999,0.050681427800000005,0.7318466579999999,-0.681469346,0.681469346,0.7318466579999999,1.3435296734197634e-10,2.8133751566223263e-08,1.0000000000000001e-20,8.445386822447367e-12,5.0940847761760363e-11,-0.07507897,0.0155769324,0.01274837,1.8528966e-10,-2.35021271e-12,0.133,1.185e-07,4.2589999999999994e-52,1.185e-07,3.213e-53,1e-10
52005,-0.0038271961493098828,0.006685259238194786,-0.0012420089012129517,-0.0002060029511880235,60902810.61440356,0.09321594431537072,0.0015609459032792795,0.5987476787621618,0.07813595012906922,0.2074598491805102,0.0003719635532282959,0.0004763350032127124,0.2098552476655237,8055.772674675358,0.027777386710475437,0.042423337476259794,0.0,0.0,0.0013249337951872018,0.002607059668250825,0.0,0.0,0.0008071803848658781,0.0006705004954607221,0.000210607145361322,0.0018205492241055328,0.0012395252693032368,0.08454258179502636,0.00012130764166458298,0.00014167450308478086,0.0013213570083917489,26621851.921055626,0.0,0.0,9207302432.568235,1721827399.8451185,0.0,0.0,531398313.21990114,-0.0060600477979014964,-0.004901827941472644,0.006835493020275096,-8.311250517121934,-45.69316829268464,-43.986540063038596,0.1532789017391838,0.0235860934476287,0.000460829710080668,0.21035934229251296,-1.0,6.877883019999999e-10,1.4255228099999998e-07,-1.03740005e-15,-1.4735248e-15,-8.69904834e-10,-3.05520493e-09,1.0,1.4255228099999998e-07,-4.30211422e-16,1.0,3.05520493e-09,-6.877883019999999e-10,-1.0,-7.61917431e-16,-8.69904834e-10,123.407081,705.050794,5159.63856,23052.0789,41494.9338,95954.6874,7804.025640000001,91.1887,1118.84174,4.58503334e-28,8.84079589e-12,4.9619068e-11,530.985187,1181.75154,1181.67433,3410.86188,-0.9999910870000001,0.00422196527,0.00422196527,0.9999910870000001,0.0121159714,-0.999926599,0.999926599,0.0121159714,-5.565859575462617e-09,-3.690127705184788e-12,1.0000000000000001e-20,8.840793546910646e-12,4.961906716430493e-11,0.000150275248,9.9685347e-05,5.34483519e-05,3.7968481799999995e-11,-2.5634868600000003e-12,0.10800000000000001,4.021e-11,5.022999999999999e-55,4.040999999999999e-11,5.022999999999999e-55,1e-10
52053,-0.0002575062652692924,0.0005283731863746627,-0.002530416437852875,-0.00016671967087156304,40459408.22634414,7.198968151726332e-05,0.0007545887628464178,0.3810812294235624,0.0006384649006783798,0.15061656420529515,0.033603499180304065,0.003143431452032566,0.6046656041111781,6804.740765119398,2.1459237068434964e-05,0.04189040556212521,0.0,0.0,0.03611269126485199,0.00028276298906628286,0.0,0.0,0.009235409597022877,0.0008558408526763558,0.017133014554981087,0.018066390743867653,0.02327823682880828,0.015021727011927919,0.0008995622771279252,0.02715153242489956,0.008110514340967594,2621565263.294158,0.0,0.0,1442298.0299975998,1196249799.531461,0.0,0.0,4025774.1645374964,1.4994183537504846,11.932402031644953,13.402461536701727,-0.0048934199277045004,-0.0047162449866455895,0.006205843990863482,4.424147934145401e-05,0.027805193758888912,0.00015611168479241335,9.797364864901904e-05,-1.9605095000000002e-07,0.999999998,1.55165466e-12,-6.72710894e-05,-1.3199833600000001e-11,6.72710894e-05,-2.26219495e-08,0.999999998,1.4141663099999999e-07,5.752343049999999e-14,-1.0,-2.26219496e-08,-1.0,-1.9605095000000002e-07,-1.4141663099999999e-07,-1.4471762300000002e-14,124.489627,154.72633100000002,1201.24765,2006.49375,34586.8537,51201.2209,6360.77157,91.1887,0.730122851,1.94788668e-28,8.74269292e-12,5.0051849600000006e-11,0.346391196,724.718657,723.286828,1837.19133,-0.999636417,0.026963554700000003,0.026963554700000003,0.999636417,0.0676043885,-0.997712206,0.997712206,0.0676043885,1.0066076729733156e-10,-6.0916575961359416e-06,1.0000000000000001e-20,8.743057292878241e-12,5.004978794851729e-11,-0.000212400808,0.000443787038,0.000141134368,1.04264652e-12,-5.97773426e-13,0.11800000000000001,4.115e-12,2.85e-52,4.115e-12,3.716999999999999e-49,1e-10
52198,-0.04130578908005785,4.821879458374458e-05,-0.0014580191263317546,-0.001011431591409658,249208888.8371536,0.461205706759702,0.013864474406817779,0.3391310428849965,0.02475740312148227,0.02229223398083534,0.019106533002028844,0.10325166497578672,0.15490371245427986,629.4950325960286,6.522796450774553e-05,0.11362070097698555,0.0,0.0,0.008930110039779077,0.0054628131540685075,0.0,0.0,0.09081040742635076,0.002559754521497759,0.0005878401261173164,0.020725116474076214,0.034552744443171544,0.00024807025820515195,0.0011629679341416655,0.06389843516295396,0.0312937802226293,5949626.143689957,0.0,0.0,5999410335.960648,257404073.2131064,0.0,0.0,552914038.639932,-0.0004073137951105509,0.0016359718288036025,0.0037952738758699907,0.10308797543264754,0.04341922158846417,-0.2082183901257307,0.016542781424567103,0.20365246456851208,0.26125983450672985,0.7265637614479562,-1.0,2.94061632e-09,2.0112937300000003e-07,-1.28429167e-14,-2.0112937300000003e-07,5.55111512e-16,-1.0,1.17991637e-07,-1.0886521100000001e-14,7.29821913e-10,-1.17991637e-07,-1.0,-2.94061632e-09,-1.0,-1.2715252000000002e-16,-7.29821913e-10,124.861934,180.930911,2439.20125,16043.8184,23514.1434,77455.8651,15786.3527,91.1887,0.205303373,2.9237545e-28,8.470537790000001e-12,5.06092715e-11,205.291966,9.9227215,6.58971649,154.53547,-0.9921101590000001,0.125369183,0.125369183,0.9921101590000001,0.180245512,-0.9836216529999999,0.9836216529999999,0.180245512,8.52664757818444e-08,1.9696682883448986e-10,1.0000000000000001e-20,8.470536427084558e-12,5.0609267725734546e-11,-0.00250799918,-0.00734037718,-0.0560920975,8.978018329999999e-21,2.1473841200000002e-14,0.11199999999999999,7.663e-07,1.555e-50,7.663e-07,1.183e-51,1e-10
52324,-0.0009810542179485302,7.112510439784323e-05,-0.00878138553117752,-0.008149028823725821,2765315.053496059,0.5858618851471493,0.0006950290356485626,0.0008301727008074905,0.009912252832134736,0.03407630899177167,0.0007262179620585506,0.0011403967097151566,0.4253987027875788,520.8715378725403,0.7717581151517598,0.06447792902317723,0.0,0.0,0.048978107602595605,0.010834766732845068,0.0,0.0,0.0030245274654952907,0.0006604664949509495,0.00029658867458674917,0.002130038407139463,0.07766081298679305,0.0002762230652670003,0.0052925195759417135,0.0030063998371779497,0.0006444701859496652,2136193.9776282627,0.0,0.0,24608295.984236445,641159745.2237412,0.0,0.0,1615804074.5068715,1.4265392763991536,6.796737020143862,7.002160196084041,0.1749025531174524,0.09753628299546108,-0.2632639353824437,0.000977917247833941,0.018805332395970563,0.4562573616380364,2.255650512981917e-05,1.0,-3.9564421899999997e-07,-3.71629224e-08,8.07715022e-15,-3.9564421899999997e-07,-1.0,1.23113325e-14,1.13369088e-08,3.71629224e-08,-4.27133172e-15,1.0,-1.62800212e-07,2.4583638600000005e-15,1.13369088e-08,1.62800212e-07,1.0,23.072245499999998,124.85934499999999,1461.5792099999999,4960.91003,25321.1317,40197.0648,1662.99709,91.1887,2009.934,7.997582339999999e-28,8.57875175e-12,4.9122095e-11,215.779833,12.550706,0.143291676,74.7196208,0.9857902609999999,-0.167980837,0.167980837,0.9857902609999999,0.9999899740000001,-0.00447789721,0.00447789721,0.9999899740000001,2.6486703797528653e-10,5.931021695144785e-11,1.0000000000000001e-20,8.578750931009607e-12,4.9122102301764935e-11,-0.0260158602,0.132751611,-0.0754483742,4.6002049999999997e-07,-2.4657754900000004e-10,0.111,1.646e-06,1.6059999999999996e-50,1.646e-06,2.1519999999999998e-49,1e-10
52863,-0.000985981763949041,0.004365039273178533,-0.3385992795826792,-0.01220280842982682,75447006.44146906,0.00014310388998788778,0.002656485427864547,0.16311411608715873,0.00024369121166787505,0.1015242233472002,0.08327457778937525,0.01457655345258057,0.02461486633018362,15139.842559682167,4.095118192457231e-05,0.24236866025170525,0.0,0.0,0.499557595072455,0.09059720852997946,0.0,0.0,0.037632677288428514,0.0011818017312548675,0.0006254510819095116,0.018977639561738244,0.0006198847595989202,0.010386817885021092,0.000648902564567003,0.005788587648670843,0.00013206769369231158,686868416.3627847,0.0,0.0,564734056.6471133,4149676169.2855844,0.0,0.0,2189080204.4430995,-0.019157950781314163,-0.1409631770019404,-0.17510877764751787,0.9688665494418502,4.593481297785,4.8915411553944095,0.018929729358529185,1.9628295833251192e-05,0.00019104766547331774,0.00010874640826841246,-1.5353667800000003e-07,1.0,1.2913311199999997e-13,-3.2924057e-06,-1.0,-1.5353667800000003e-07,7.49297743e-07,5.36899923e-13,-2.3959524199999997e-14,-3.2924057e-06,9.92311035e-09,-1.0,7.49297743e-07,1.85962357e-14,1.0,9.92311035e-09,122.43870600000001,672.7573179999999,23764.1351,26208.175,46787.6052,64417.9813,8686.044890000001,91.1887,3.09997157,9.97482015e-28,8.57136373e-12,5.0791550700000006e-11,1.53199644,1086.86565,1086.84846,1746.2330399999998,-0.9999882920000001,0.00483908194,0.00483908194,0.9999882920000001,0.00545259595,-0.9999851340000001,0.9999851340000001,0.00545259595,2.1028012699697034e-08,6.901609035430211e-08,1.0000000000000001e-20,8.571363732310461e-12,5.079155672845977e-11,0.000269346319,0.00016687689600000002,6.13069578e-05,1.37692356e-12,-4.0246961200000005e-13,0.12300000000000001,8.917e-13,1.4259999999999998e-51,8.917e-13,1.422e-51,1e-10
53275,-0.8539934491943942,0.0039088739580102096,-0.0030002576388669664,-0.00018237177755267605,1552596.501542467,0.1992687833466912,0.6261716097079776,0.001501677071978851,0.12933040249110572,0.7419605391754321,0.003136754788428881,0.0012723777733794983,0.002429460903219098,3989.305403457524,0.09177502141958163,0.03292609936223137,0.0,0.0,0.14371856600569652,0.0001808149282975049,0.0,0.0,0.00033327036219601064,0.0018092469123737046,0.00995806549119108,0.0058001774477983315,0.03982240435985461,0.0012110989042813116,0.002966711894708754,0.017203447510412903,0.008787836246751186,2294766.0537032057,0.0,0.0,7345413659.446184,5181114162.051105,0.0,0.0,321656497.26046056,0.3481471837174473,0.258269128521368,-0.3934273849897456,0.2169022910326427,1.122939663627982,1.0109498693963423,0.09175916382301078,5.951652152919231e-05,0.0008135315554451693,0.13177419174097846,-1.0,4.06584829e-08,1.79346037e-08,-5.66085522e-14,5.928363009999999e-14,5.77199113e-08,1.83039357e-08,-1.0,-1.79346037e-08,6.23460051e-15,-1.0,-1.83039357e-08,-4.06584829e-08,-1.0,-4.5083400299999994e-15,-5.77199113e-08,124.859798,5213.621520000001,1514.8664099999999,17934.792,71979.9558,85705.3977,1246.0347,91.1887,1830.59273,9.78019715e-29,8.54944596e-12,4.9780612899999997e-11,562.110307,2092.97012,4.23598313,2092.9701800000003,-0.000201204275,0.99999998,0.99999998,0.000201204275,0.9999999940000001,-0.00010567162700000001,0.00010567162700000001,0.9999999940000001,1.592638194006406e-10,2.4748447723680664e-10,1.0000000000000001e-20,8.549446345583081e-12,4.9780598146609296e-11,9.905987409999999e-09,4.3149285000000006e-08,1.7963981100000002e-05,4.79686441e-12,-1.04195245e-13,0.125,4.783000000000001e-10,1.0380000000000001e-54,4.783000000000001e-10,7.7630000000000005e-56,1e-10
53410,-0.01001858364840744,0.0016015960494161663,-0.00801096592939618,-0.1551015811728048,261603336.4286017,0.4177306300661071,0.7623113219088805,0.013034344522818214,0.04854662796405727,0.09192698274267323,0.00033975698372432203,0.07122074117917035,0.13978922877632555,4931.864642207514,0.1128447139100295,0.0017840950584935551,0.0,0.0,0.6251215247724368,0.017054503633833103,0.0,0.0,0.0001562415828735086,0.0001211357653974881,0.001776264548573536,0.014523673682230913,0.02439686748177913,0.00026459320260743217,0.027523115797927163,0.09105342973870907,0.005652989220006166,59968355.13118301,0.0,0.0,3106869593.569357,236642409.44769004,0.0,0.0,377961433.56086177,0.3911524386927681,-1.0882420610805172,-2.727893541857944,0.0003259711321646025,0.002798348393459956,0.003792416291674111,0.002386854071190047,0.0017367612192799274,0.03879794529665338,0.1092762351293618,-1.0,1.74785772e-08,3.52161121e-08,-2.1121105800000001e-13,-3.52161121e-08,-4.43432851e-12,-1.0,5.83920157e-06,1.95400444e-14,7.988615870000001e-07,-5.83920157e-06,-1.0,-1.74785772e-08,-1.0,-2.29711767e-13,-7.988615870000001e-07,124.83018700000001,698.124366,7743.9243,15383.1859,19441.2337,55739.3105,16174.2991,91.1887,2782.67413,1.30481083e-29,8.53890288e-12,4.9881062299999996e-11,1456.77497,320.58203,44.3439002,321.886006,-0.0821335213,0.996621335,0.996621335,0.0821335213,0.998760161,-0.0497809265,0.0497809265,0.998760161,3.748276061786095e-09,1.3126797671251162e-07,1.0000000000000001e-20,8.539919224116253e-12,4.987514537309872e-11,-6.97365689e-05,0.00512937578,0.0007901020599999999,1.117584e-12,-2.02980673e-13,0.124,2.23e-10,1.9819999999999996e-63,2.2330000000000002e-10,1.8419999999999998e-63,1e-10
53610,-0.007642776519462635,0.001820030318579445,-0.011337325119375609,-0.001100731910986175,110562166.8042738,0.08420201204189444,0.00020957652285063532,0.7185831045855793,0.015426494416801625,0.011121836142736478,0.0001615106079008246,0.0011346672217989926,0.12481939658391797,5785.6380662239135,6.762370193038945e-05,0.004145169061516507,0.0,0.0,0.2760665314523956,0.024782843768286586,0.0,0.0,0.020271355176646702,0.014818712444349982,0.013222969841895162,0.00026542527680828025,0.035099605066298965,0.0019599703524406644,0.0002356303933630413,0.05467620653841529,0.0002715942512688976,69413485.33226095,0.0,0.0,1904476030.839218,3613459502.305768,0.0,0.0,9050934.915605366,3.1044310399879933,14.352545270306225,16.486894207966174,0.1977020277657075,0.18356776163895736,-0.2076727349542456,4.2512208005444814e-05,0.11788642603794497,0.012201385538336369,0.0014993939091445575,3.9139865e-12,-5.9585846e-07,-1.95999107e-09,1.0,-1.0,2.1604034200000002e-07,4.78496907e-09,4.04272535e-12,-2.1604034200000002e-07,-1.0,4.48812424e-15,-5.9585846e-07,4.78496907e-09,2.3249270800000002e-15,1.0,1.95999107e-09,124.808264,715.315337,3008.47854,8331.50252,43640.3145,60112.0625,10514.8577,91.1887,1.95623124,6.65209409e-28,8.553501609999999e-12,4.94313648e-11,344.4758,45.5001577,45.497483,2939.84885,-0.999999984,0.000180653485,0.000180653485,0.999999984,0.0073544575699999995,-0.9999729559999999,0.9999729559999999,0.0073544575699999995,1.8997266121295323e-11,2.059169133671695e-09,1.0000000000000001e-20,8.553495737213758e-12,4.943139418482589e-11,5.1331827e-06,-3.7691891500000004e-05,0.336806124,9.200186720000001e-09,-3.38223296e-11,0.109,1.1129999999999999e-10,3.9840000000000006e-55,1.1129999999999999e-10,5.306e-54,1e-10
53805,-0.0005806953127612525,0.01511117511094155,-0.4499651923415325,-0.9534765088982232,45607093.21955552,0.35470394261412314,0.0004357150264787076,0.00024204017005370908,0.00600259193905264,0.013963248943941754,0.35020720746997896,0.002318352243842733,0.184513464249244,604.131807448553,7.510752170432076e-05,0.0048008920119041905,0.0,0.0,0.22158305189772726,0.009323022743112492,0.0,0.0,0.008042399663113783,0.002784776815909112,0.003925321763153289,0.003200471447990909,0.0008497261999129935,0.0004043865754995629,0.0012420633688987135,0.029086302887590187,0.0847475990185332,2553183752.447361,0.0,0.0,8069013.284998355,228586955.57866263,0.0,0.0,1514298190.6362555,-10.27679811084407,10.744978904784313,36.083717313339186,0.3835881079200628,0.2979720315862012,-0.4042166722777151,3.460050570680125e-05,0.30718812524776684,0.016694092948409504,0.0762420400314693,4.62386426e-08,-1.0,-1.11532447e-14,6.28436797e-08,8.82248541e-10,1.2719929499999999e-14,-1.0,2.8962537999999998e-08,7.175982540000001e-15,-6.28436797e-08,-2.8962537999999998e-08,-1.0,-1.0,-4.62386426e-08,-8.82248541e-10,-4.244623939999999e-15,10.0618196,126.144516,2840.6053,15119.0943,38914.0147,50529.042,6755.418240000001,91.1887,0.22687420600000002,7.1549600199999995e-28,8.81700842e-12,5.08324231e-11,151.524431,5.96490062,0.375618171,32.500768199999996,0.9830019659999999,-0.183595027,0.183595027,0.9830019659999999,0.999985448,-0.00539486083,0.00539486083,0.999985448,5.4120040083182735e-12,8.362224093359097e-10,1.0000000000000001e-20,8.816996606118238e-12,5.083250352906549e-11,0.045605797000000003,0.307237582,-0.0698270572,1.88894562e-11,-6.20587462e-13,0.128,1.684e-05,1.108e-49,1.722e-05,1.108e-49,1e-10
53891,-0.046702391763152065,5.244516855858554e-05,-0.028087525349513573,-0.05474992605296312,41829994.70001635,0.3836808300164462,0.009574970233498877,0.00015920290775204643,0.005522056258400711,0.06107509286148158,0.07246260089362122,0.13240485961540974,0.0209496248922898,368.06413833311086,0.00019898441118076276,0.0056979474357972786,0.0,0.0,0.0026885053827180984,0.0705011746973219,0.0,0.0,0.005390852684151405,0.001285146645848876,0.03088509809916594,0.0956728966004377,0.006905526037908915,0.0006996412289398983,0.01837525513237472,0.0065594058633360024,0.0001388045064891691,1678676.6889558532,0.0,0.0,105441940.38356416,1493178886.474386,0.0,0.0,5194373.485990011,1.623644014318671,10.923236386713402,13.289755448028696,2.203420692459078,2.2270619454865552,-2.727965415730543,1.4021114046843579e-05,0.002932663668380536,0.000671945896679017,0.00034772252151797384,1.0,-8.92400453e-06,-9.94268134e-10,1.9319250899999997e-12,-1.99458124e-12,-6.97982867e-09,-3.7024565600000004e-07,1.0,8.92400453e-06,1.0,-1.2307741100000001e-14,6.9798286900000004e-09,-9.94268133e-10,-8.494735650000001e-16,-1.0,-3.7024565600000004e-07,112.48843600000001,124.8617,1295.65255,2279.11763,10268.5007,38641.6747,6467.73774,91.1887,0.36619507100000004,3.3982079100000003e-28,8.48817393e-12,4.93263206e-11,99.85700329999999,15.8954409,2.94899367,27.977455600000003,0.0759389083,-0.9971124720000001,0.9971124720000001,0.0759389083,0.576357212,-0.8171978740000001,0.8171978740000001,0.576357212,9.797120720944925e-10,3.049507960011966e-09,1.0000000000000001e-20,8.487877149710799e-12,4.9328023550311825e-11,0.00220126835,0.0442423156,-0.0785516635,2.51286994e-06,-8.10888892e-10,0.113,6.494e-06,6.548e-49,6.494e-06,4.836e-50,1e-10
54663,-0.000210555578105584,0.005131463705680592,-0.8576457637471538,-0.008474568439289783,825426220.8222845,0.00118404835655905,0.007583139396348855,0.00027771635193718757,0.002984688733622525,0.5236766130228002,0.06775450951910446,0.11567517739023528,0.2518093271581516,8303.752296624534,0.00035572730840577815,0.0003981328772567741,0.0,0.0,0.012086240721088487,0.014252406662042619,0.0,0.0,0.00020587090338172558,0.011841843838649791,0.00042143744447946217,0.0009367126610110572,0.0015652936690715245,0.0003118366794488603,0.001183516167370403,0.002571882528787104,0.0007554644807944014,25182051.076312244,0.0,0.0,4095590.5903740036,2636944799.4474487,0.0,0.0,15140155.117256118,1.7232058627608668,1.5059872455959546,-2.02170215319926,1.6468626785311497e-05,8.440098211545422e-05,7.70595084452562e-05,0.005966152667149428,2.7697768314226672e-05,1.1010625662655092e-05,0.8570858581409745,-5.99205556e-07,1.0,8.7155234e-14,-6.425438450000001e-06,-8.08145374e-12,6.425438450000001e-06,-1.35340112e-08,1.0,1.0,5.992055570000001e-07,-8.950632789999999e-10,4.2312832e-12,-8.950632789999999e-10,-3.17123418e-16,-1.0,-1.35340112e-08,99.50331070000001,186.349227,2023.76825,3891.0387600000004,5018.20735,51351.1929,28730.2359,91.1887,14.769356400000001,2.4123292799999998e-28,8.44250582e-12,4.9504263799999996e-11,6.95230283,3074.84013,1.34647092,3075.21461,-0.014181408700000002,0.9998994390000001,0.9998994390000001,0.014181408700000002,0.9999787440000001,-0.00652001674,0.00652001674,0.9999787440000001,4.634150929923372e-10,5.002015265271521e-07,1.0000000000000001e-20,8.442718467045957e-12,4.950301405581515e-11,0.011547795,0.0129644169,-0.0005195458739999999,1.1205141200000002e-10,-6.78539612e-13,0.11,2.1969999999999996e-11,2.3919999999999996e-52,2.199e-11,2.3569999999999997e-53,1e-10
54845,-0.002182552757243767,0.0005913037237945549,-0.00014851045432282174,-0.02746438838871692,235480454.6362292,0.1426324461457102,0.24773795493501605,0.00065742688702645,0.0017066555682467848,0.014427874234842788,0.0031844577887693124,0.6591909376577307,0.037346421540270285,194.44037744420118,0.004944515303823499,0.0124717275315444,0.0,0.0,0.0035761074337912406,0.014463066320681969,0.0,0.0,0.0011484020508791288,0.00010288848474673682,0.054404360818350365,0.02110090092441011,0.030443026516069713,0.058677256599796675,0.04344369257339742,0.024919985250530498,0.010914578949331438,1608268.4898040863,0.0,0.0,44244684.86805364,89687291.99756072,0.0,0.0,3570058.670933419,0.2385829466762135,0.20419034416054965,-0.30210659493774583,-0.006128229006289432,0.011643728405004942,0.03027678451525137,0.0003714480108479312,0.0013931715667440275,0.000190209245286708,0.08400618432611982,0.999999999,-3.8254384e-05,-1.94678088e-08,2.2508831e-11,-2.3265678899999998e-11,-1.20879377e-08,-1.51240064e-05,1.0,3.8254384e-05,0.999999999,-1.7899359799999999e-12,1.20879386e-08,-1.94678085e-08,-8.623888790000001e-13,-1.0,-1.51240064e-05,12.8444727,124.85935900000001,1268.17626,1889.5465600000002,6651.73607,9470.43025,15345.4007,91.1887,4.80706737,8.917299479999999e-28,8.99284819e-12,4.9666920500000004e-11,19.610546600000003,1.98368966,6.46391894,114.155327,0.00178175698,-0.9999984129999999,0.9999984129999999,0.00178175698,0.0174780121,-0.999847248,0.999847248,0.0174780121,5.604699031681941e-08,2.1833028525036145e-08,1.0000000000000001e-20,8.994076181981733e-12,4.9660156507635345e-11,-0.128055375,0.139028548,0.00888116943,2.04867283e-11,-2.74216455e-13,0.11900000000000001,7.755e-05,6.640999999999999e-47,7.755e-05,9.257999999999999e-46,1e-10
54851,-0.4547808533577278,0.00647092971466954,-0.015106386918846547,-0.012762210227927744,359187824.37363106,0.002958295999987245,0.0011217561882452382,0.0054872943992078475,0.0002328611193884062,0.460165475467931,0.7100892636513656,0.2052774866679274,0.3818407454420599,1362.6665989658122,0.0009499972130132641,0.049211523614528296,0.0,0.0,0.00010746286271056733,0.0006685909929533617,0.0,0.0,0.0012064531220313938,0.03244530839830926,0.0008894955074133397,0.0005454750898035497,0.02104139594176577,0.009511455789508324,0.0005621237083440361,0.0008114460600564844,0.001454723853576288,6552526186.747466,0.0,0.0,1360740.1049782292,1277861945.198809,0.0,0.0,11824295.792164747,0.05813916965217751,0.03142427551358168,-0.0952315578610355,0.002744622467204477,0.015002976450257588,0.01818481388859572,0.02456546720771929,0.007709659890959372,0.03285057718617535,0.5102256434311574,-4.07082134e-09,1.0,2.82759927e-16,-9.89642192e-09,5.61560648e-17,9.89642192e-09,-1.33119611e-08,1.0,-8.98973032e-09,-1.9112963e-16,1.0,1.33119611e-08,-1.0,-4.07082134e-09,-8.98973032e-09,-2.3228310000000003e-17,124.85078999999999,1299.58953,1166.77798,3438.65433,35747.1997,80947.6805,18952.2606,91.1887,6.47264917,1.97860652e-28,8.63906728e-12,5.01379458e-11,2.85046929,443.392963,0.012722454499999999,449.733341,0.147482267,-0.9890646999999999,0.9890646999999999,0.147482267,0.9968025840000001,-0.0799037463,0.0799037463,0.9968025840000001,3.3055350948609442e-09,4.231849184294098e-09,1.0000000000000001e-20,8.639065800630432e-12,5.0137949119329495e-11,-0.002363078,0.0107877351,0.0005020669969999999,1.43553032e-17,1.9921038899999998e-14,0.10300000000000001,1.993e-08,3.3659999999999997e-48,1.993e-08,4.093e-47,1e-10
55776,-0.0016719622909601745,0.00037841653636806077,-0.021846855325646158,-0.1401314069195544,10387855.075079868,0.2176169949096857,0.02095654195755229,0.005142463441446025,0.00046731039110831785,0.0366036054962833,0.07011959838351907,0.0001140506458772166,0.05365894199678517,285.97447907551964,0.5512904153672773,0.010244307230226677,0.0,0.0,0.20584712356348006,0.00325670767592045,0.0,0.0,0.00438138452448808,0.005021205416028503,0.00034319350883872234,0.0037101007103877205,0.002687225953418216,0.0076364767119828595,0.015682496607032036,0.0017365986022289195,0.010798269170954009,47772136.62525336,0.0,0.0,364332347.158324,549927839.5777255,0.0,0.0,2161883289.3980165,43.997419257059605,37.671493575754525,-52.214917411279544,2.0007853703834586,9.448534479591881,8.993596771581235,0.08881918496263946,4.449851506553638e-05,0.0031829542905260056,0.7346272413406721,1.0,-3.25027931e-08,-4.1253100399999994e-09,1.55740467e-15,-3.25027931e-08,-1.0,-5.77454751e-14,2.31566567e-08,4.1253100399999994e-09,-6.46071507e-14,1.0,-2.91675595e-07,3.98503613e-16,2.31566567e-08,2.91675595e-07,1.0,16.5355674,124.859389,6911.75018,19087.4928,23450.5443,46496.0571,3223.6720100000002,91.1887,788.274982,1.4316743099999999e-28,8.724735589999999e-12,4.9988475200000005e-11,44.0053146,7.40178099,0.630980521,11.9076472,-0.7844359759999999,0.620209803,0.620209803,0.7844359759999999,0.9975796929999999,-0.069532417,0.069532417,0.9975796929999999,1.26003207715929e-12,5.156158109589292e-12,1.0000000000000001e-20,8.724736208722575e-12,4.9988478794081026e-11,0.0594640466,0.20050169899999998,-0.0585572315,2.6959136600000002e-05,-3.41570331e-10,0.121,1.748e-05,2.6519999999999994e-48,1.748e-05,3.4759999999999994e-47,1e-10
